	0
15904	SLC16A11
15905	CCN2
15906	ACAT1
15907	SEMA4A
15908	PLEKHH1
15909	CELF5
15910	UBE3C
15911	MDH1B
15912	RAB5IF
15913	SIN3B
15914	SRMS
15915	PSMC5
15916	DRG2
15917	UNC5B
15918	KLHL8
15919	FBXO43
15920	IL1B
15921	RILPL1
15922	TRNP1
15923	ZSCAN5B
15924	STRIP2
15925	MGAT3
15926	EMSY
15927	SP140
15928	XPNPEP2
15929	ARHGEF6
15930	DCTN3
15931	IMPG1
15932	PSME3
15933	PLEKHM1
15934	ZNF44
15935	COPS2
15936	CDCP1
15937	DSC3
15938	ZFPM2
15939	LYPD1
15940	AQP11
15941	NUP210
15942	HPSE2
15943	DHCR7
15944	NRG3
15945	DNAJA1
15946	TAB2
15947	RETSAT
15948	ZNF34
15949	FA2H
15950	MAK16
15951	NHLRC3
15952	ANAPC16
15953	RILPL2
15954	RAX2
15955	ZBTB6
15956	NSUN6
15957	ICOSLG
15958	PLIN1
15959	GJB5
15960	ODF1
15961	OR56A4
15962	MOXD1
15963	IP6K1
15964	PARP8
15965	PCYT1A
15966	VPS33A
15967	CHEK1
15968	ETFBKMT
15969	IPO5
15970	OTP
15971	NCS1
15972	TLL2
15973	EPOP
15974	OR7D2
15975	DIAPH1
15976	ZFP69
15977	OR11H6
15978	SLITRK3
15979	PRSS41
15980	MYH2
15981	PPIAL4E
15982	CAMSAP2
15983	FAP
15984	TRAPPC2
15985	LRCH4
15986	S100A7
15987	PCDHGA8
15988	TFAP2B
15989	NLRP10
15990	GALR2
15991	UTP15
15992	SPIC
15993	FOSL2
15994	RIIAD1
15995	DBX2
15996	STAT1
15997	PRAMEF4
15998	PUF60
15999	ATF4
16000	APOH
16001	FLVCR1
16002	WNT9A
16003	KRT20
16004	EMC8
16005	SLC12A3
16006	HIGD1C
16007	OR6C6
16008	ADGRD2
16009	PLSCR2
16010	LGALS9B
16011	QPCTL
16012	RIBC2
16013	SLC25A30
16014	NXPE2
16015	IRGQ
16016	SSMEM1
16017	ZNF442
16018	CDC42SE1
16019	ERICH3
16020	MFRP
16021	NKRF
16022	DNAH11
16023	PSMC2
16024	EPPIN
16025	SAMD1
16026	SYT15
16027	ING2
16028	MAGI1
16029	TBX1
16030	SPATA2
16031	FPGS
16032	ZSCAN29
16033	BICC1
16034	DACT3
16035	SGTB
16036	DPH6
16037	CNDP2
16038	BCL11B
16039	EEA1
16040	ABCC3
16041	CLEC19A
16042	NEK8
16043	RGS13
16044	ANGEL1
16045	OTUD6B
16046	XIRP1
16047	SNU13
16048	UNC13D
16049	SMPD3
16050	FAM181B
16051	OR4K2
16052	OR9K2
16053	TMSB10
16054	ZSWIM2
16055	NPSR1
16056	UBAC1
16057	THNSL2
16058	NPIPA3
16059	CUBN
16060	HSD17B3
16061	ZMYND11
16062	AP4S1
16063	TRIM46
16064	FECH
16065	SPG21
16066	TSPAN11
16067	SAMD8
16068	PON3
16069	PTGS1
16070	PRKAB1
16071	TTR
16072	UXT
16073	CCDC158
16074	NOTCH3
16075	IST1
16076	SEPTIN9
16077	VDR
16078	SLC22A3
16079	JAKMIP2
16080	SLC2A5
16081	TAZ
16082	ENAM
16083	PNP
16084	TMED7
16085	B4GALNT3
16086	KRT14
16087	NRP1
16088	SERTAD4
16089	DNAJC14
16090	FRRS1L
16091	GALP
16092	CELA2B
16093	NXNL2
16094	POLR2F
16095	CEP72
16096	OGDHL
16097	IL21
16098	FRS3
16099	IPO4
16100	RFESD
16101	SMYD5
16102	ATF5
16103	TASOR
16104	WDR27
16105	LRRC31
16106	HRNR
16107	L3MBTL3
16108	SLC6A11
16109	HSP90AA1
16110	PRRX1
16111	CRISP2
16112	GOLGA3
16113	RPRD1B
16114	VSTM2B
16115	MAGEC1
16116	FAM222A
16117	LAPTM4A
16118	MEF2B
16119	OR1M1
16120	CAMKMT
16121	IRF2
16122	LPAR2
16123	NGRN
16124	CCDC71
16125	HIF1A
16126	OR10G2
16127	ERICH2
16128	RSPH6A
16129	ADGRE5
16130	ZXDC
16131	CRABP2
16132	BRWD3
16133	C1orf112
16134	IL20RB
16135	TMCO2
16136	OR52B2
16137	AP3M2
16138	TAT
16139	ANGPTL8
16140	DNMT3A
16141	LTA
16142	CHD1L
16143	FSTL1
16144	RDH12
16145	MCCD1
16146	SCNN1A
16147	ZNF589
16148	GUCA2B
16149	WDFY2
16150	B3GNT7
16151	LTBP1
16152	ADARB2
16153	UBL4B
16154	CFH
16155	LSM11
16156	ST6GALNAC3
16157	FAM83H
16158	TNNT3
16159	NDFIP1
16160	XKR5
16161	PAX8
16162	CCDC7
16163	PTK2
16164	ZNF517
16165	KLHL18
16166	ZRANB1
16167	MC2R
16168	ANTXR1
16169	CCL14
16170	KDM6B
16171	OR6C75
16172	LDLRAD3
16173	CPA3
16174	PFKM
16175	MAGEB1
16176	SEH1L
16177	WBP2NL
16178	OXER1
16179	KLC1
16180	KIF5C
16181	RSPH14
16182	CA5B
16183	EBPL
16184	IFT81
16185	STOM
16186	SLC38A6
16187	CDK13
16188	CFHR3
16189	GNL3L
16190	DNAJC16
16191	CACNA1E
16192	MICOS13
16193	OR4E1
16194	OST4
16195	ENTPD4
16196	GJC3
16197	PCSK7
16198	RAMP2
16199	TAPBPL
16200	KIF17
16201	MAP3K12
16202	PPP1R3F
16203	CPN1
16204	CTDP1
16205	PSMD4
16206	UXS1
16207	RAB3IL1
16208	CUL2
16209	VPS54
16210	ABHD5
16211	DCP1A
16212	HR
16213	NSUN3
16214	ATP6V0A4
16215	DNAJC7
16216	GPAT4
16217	CGB3
16218	PSAT1
16219	KLHL4
16220	LCAT
16221	CTPS2
16222	RNPS1
16223	GKN2
16224	RAB33A
16225	P2RX2
16226	TAF11L13
16227	LIN28A
16228	MICAL2
16229	PNISR
16230	ITGB1
16231	AMH
16232	CD163
16233	ARMC12
16234	GAS6
16235	C1orf141
16236	IQCA1L
16237	PPP2R3A
16238	RMDN3
16239	CDKN2B
16240	SPIDR
16241	VWA5B1
16242	SF3A1
16243	TMEM151B
16244	RNF40
16245	SHH
16246	ITGB1BP1
16247	CCT6B
16248	SASH1
16249	WASF1
16250	AHSP
16251	TENM1
16252	USP21
16253	ZNF132
16254	ZNF182
16255	TMEM37
16256	MAP3K13
16257	NDFIP2
16258	TULP1
16259	UAP1
16260	COA3
16261	CRYZL1
16262	OR7C1
16263	ATP6V0E1
16264	LRTM1
16265	MOG
16266	STRIP1
16267	MAP3K20
16268	BMPR2
16269	CA3
16270	EMC2
16271	CD207
16272	ERLIN2
16273	HTR1E
16274	PLEKHF2
16275	POU3F4
16276	RIMKLB
16277	SF3B6
16278	TPM4
16279	CABP7
16280	FAM163B
16281	SMC3
16282	PTAFR
16283	APBA2
16284	TRAF7
16285	SSBP1
16286	RANBP1
16287	ZNF518B
16288	SBK2
16289	HOXC5
16290	BACE2
16291	COL24A1
16292	CEACAM3
16293	TEX38
16294	IL22RA2
16295	MTPN
16296	RFPL3
16297	GJD2
16298	RPRD1A
16299	CYB561D2
16300	ZFY
16301	RUSC2
16302	PAXIP1
16303	RASA2
16304	SH3BP4
16305	CLK3
16306	CNFN
16307	GPRIN3
16308	KRT79
16309	PSMB4
16310	SNCB
16311	VAMP1
16312	GFPT1
16313	SCAMP4
16314	INSYN1
16315	TLE7
16316	RSRC1
16317	SBK1
16318	SEC22A
16319	C1orf87
16320	KIF12
16321	SNX10
16322	NCR2
16323	UCP2
16324	COL6A3
16325	DCAF12L2
16326	NUDT17
16327	ARR3
16328	EEF2
16329	RBM45
16330	GRXCR1
16331	FBXL8
16332	EXT1
16333	HAUS7
16334	FCHO2
16335	TTLL7
16336	PTPRK
16337	GPT
16338	C1QB
16339	PSMD3
16340	FAM181A
16341	PABPC4
16342	ZNF804B
16343	ATAD2B
16344	DMRTA2
16345	KRTAP13-1
16346	OSTM1
16347	SERPINB13
16348	CCDC102B
16349	PSMD2
16350	CD164L2
16351	WNT9B
16352	MAP3K9
16353	CCNDBP1
16354	CSNK2A1
16355	ZNF250
16356	SRP54
16357	SRD5A2
16358	MAST2
16359	RBIS
16360	FLT1
16361	ASTL
16362	POLR3D
16363	TMEM59
16364	KRTAP20-2
16365	FREM3
16366	SNRPG
16367	MYO1A
16368	SH3GLB1
16369	FOXO6
16370	RERE
16371	CMYA5
16372	RAB3B
16373	GLIPR1
16374	CD200R1L
16375	ZNF304
16376	PRRT2
16377	RGR
16378	LRRC37A3
16379	BLM
16380	WIPI2
16381	PPEF1
16382	SOWAHD
16383	KIF26A
16384	INPP5A
16385	MON1B
16386	ATP6V1C2
16387	COL5A3
16388	GDPD3
16389	MYRFL
16390	BLNK
16391	LIN54
16392	CITED1
16393	OR5B2
16394	ORMDL2
16395	PLAC8L1
16396	MCF2
16397	RNF167
16398	MYO10
16399	INHA
16400	ATRN
16401	CCDC39
16402	CLTA
16403	FAM156B
16404	SREK1IP1
16405	GTSF1
16406	GRM1
16407	BTC
16408	LAMA4
16409	FADS1
16410	NPL
16411	HNRNPU
16412	PRICKLE4
16413	CDX1
16414	SPOP
16415	ST7
16416	WSB1
16417	RAB6D
16418	CENPU
16419	MAP1LC3A
16420	ITPRIP
16421	METTL5
16422	BPIFA3
16423	CCL24
16424	FAM107A
16425	RHBDD1
16426	ZBTB34
16427	GPSM1
16428	PIK3C2G
16429	COPE
16430	CTNNA2
16431	ADCYAP1
16432	NUPR2
16433	PIGO
16434	NCR1
16435	GRXCR2
16436	SPINK5
16437	CDH11
16438	NIT2
16439	CYP2A6
16440	ZNF665
16441	MPND
16442	GNG3
16443	TDRD6
16444	METAP1D
16445	SNX7
16446	SLC43A3
16447	TCP1
16448	USP20
16449	TSHZ3
16450	WWOX
16451	CLDN19
16452	ZFP14
16453	MEX3D
16454	APLNR
16455	STAM
16456	FBXL13
16457	OR5M10
16458	WBP11
16459	CXCL8
16460	CRMP1
16461	SRSF4
16462	TYSND1
16463	ACTR6
16464	MYL12B
16465	SPATA48
16466	ARAP3
16467	DPP10
16468	CFAP69
16469	CT47B1
16470	KRTAP13-3
16471	DNMBP
16472	MGAT5B
16473	AP1S3
16474	NAT10
16475	OPRL1
16476	TBPL2
16477	ZKSCAN4
16478	CCNL2
16479	CA5A
16480	CLU
16481	PDIK1L
16482	FOXD1
16483	PCDHGA3
16484	EXOC1
16485	PHTF1
16486	FAM71C
16487	SNX30
16488	SIGLEC1
16489	FXYD5
16490	ATP6V0A2
16491	MYO3B
16492	ENTPD5
16493	SLC16A7
16494	TRIM51GP
16495	LDAH
16496	CKAP2L
16497	ERICH6
16498	KRT16
16499	ALOX15B
16500	C2orf68
16501	LONP2
16502	ARL8B
16503	MLF2
16504	LSM1
16505	RHBDD2
16506	MTRR
16507	CSNK1G1
16508	SH2B2
16509	KCNQ3
16510	ADM5
16511	GTPBP4
16512	KRTAP23-1
16513	KCNIP4
16514	MYO5A
16515	PRSS12
16516	RSBN1L
16517	ZC3H8
16518	UBR3
16519	PEX11A
16520	C12orf65
16521	GOLGA6A
16522	NTNG1
16523	PIGT
16524	NQO1
16525	SNRPD1
16526	RETN
16527	SLC30A6
16528	TBCEL
16529	ETV3
16530	TNK2
16531	GSK3A
16532	POP4
16533	CHADL
16534	POLR3B
16535	CLCN5
16536	FKBP3
16537	KAZALD1
16538	ACTL9
16539	SH3D19
16540	VAT1
16541	AUH
16542	CCNI2
16543	CATSPERB
16544	DMRTB1
16545	MS4A3
16546	DNAJB1
16547	FOXD4L3
16548	LILRA2
16549	PRAMEF2
16550	OR10H1
16551	AS3MT
16552	DROSHA
16553	WDR37
16554	WDR97
16555	TOMM7
16556	TIMP4
16557	HDHD3
16558	SRSF3
16559	ARL4C
16560	TAS2R9
16561	SPHK1
16562	TRIM25
16563	AKAP17A
16564	APOC1
16565	RAD1
16566	TMEM144
16567	EIF5A
16568	CCDC114
16569	CLK4
16570	ACBD3
16571	SLC66A3
16572	PRDM10
16573	NUP93
16574	CD80
16575	AVPR1B
16576	COASY
16577	SFPQ
16578	ATAD3B
16579	GJC1
16580	HLA-A
16581	ZCCHC14
16582	PARP6
16583	RFTN2
16584	TUB
16585	FBXO38
16586	AMFR
16587	BAIAP2L2
16588	MEA1
16589	FOXH1
16590	MYH3
16591	PANK4
16592	TRIP12
16593	PPP6R1
16594	TRIM9
16595	ARSB
16596	GML
16597	AC021072.1
16598	MAGEA1
16599	GPR137C
16600	ZMYM4
16601	C3orf49
16602	KRTAP6-3
16603	ABL1
16604	ATAD3A
16605	NPIPB9
16606	PSORS1C1
16607	NAP1L1
16608	UBE2T
16609	ERGIC1
16610	ARID1A
16611	CA1
16612	PDZRN4
16613	UBA7
16614	FAM204A
16615	MYOG
16616	DRD4
16617	GCSH
16618	APTX
16619	KLF8
16620	FAM9B
16621	IQCH
16622	PAIP2
16623	SAMD15
16624	RNASE4
16625	SPATA31A6
16626	FAM111A
16627	TYR
16628	NACC1
16629	INSL4
16630	MAP1S
16631	HTR2B
16632	FPR2
16633	HPS6
16634	PIWIL1
16635	LRRC4C
16636	INTS7
16637	HHATL
16638	ATXN7L3B
16639	GPR17
16640	SCGB3A1
16641	PRAMEF18
16642	GRIK1
16643	CCDC142
16644	NKX2-1
16645	PLIN2
16646	SLC16A9
16647	PLCD1
16648	KPNA3
16649	TIE1
16650	C7orf61
16651	NAF1
16652	MBD5
16653	OTUD3
16654	PPIL4
16655	TEAD4
16656	HKDC1
16657	PDP1
16658	MILR1
16659	NDUFB9
16660	OCEL1
16661	TEX36
16662	SPATA33
16663	NR0B1
16664	KRTAP10-4
16665	ACOT13
16666	FOXC1
16667	TDRKH
16668	CASS4
16669	TDRP
16670	TRIM2
16671	AARS2
16672	SLC26A5
16673	CEP126
16674	ESM1
16675	MFSD13A
16676	ARMH4
16677	MTX1
16678	KBTBD13
16679	NMBR
16680	PCDHB2
16681	SCN7A
16682	EEF1D
16683	FGF8
16684	SLC6A9
16685	RXYLT1
16686	IPO7
16687	OGT
16688	BTK
16689	ATP8B4
16690	LRRC23
16691	MOAP1
16692	NPPA
16693	HTR5A
16694	LAX1
16695	C1orf116
16696	PSMB2
16697	SEL1L
16698	WDR43
16699	CD86
16700	GOLGA8J
16701	CHCHD5
16702	ZCCHC24
16703	TBC1D7
16704	ARHGAP5
16705	RNF169
16706	OSBPL11
16707	NBPF9
16708	GSG1
16709	GET3
16710	ZNF133
16711	BRIX1
16712	ISL2
16713	ACTC1
16714	RTF2
16715	TXNDC5
16716	RIOX2
16717	ARHGAP36
16718	SNF8
16719	TAF1C
16720	DENND4A
16721	TRPM6
16722	REC114
16723	CCNY
16724	EXOC7
16725	FANCL
16726	SRSF5
16727	GCG
16728	MB21D2
16729	CYP26B1
16730	TAS2R31
16731	FLOT1
16732	SOX17
16733	NDEL1
16734	RBMS1
16735	ZNF562
16736	SCRN1
16737	PCDHA9
16738	CLDN6
16739	SNIP1
16740	CLCN1
16741	NUFIP1
16742	TYW1
16743	FSIP2
16744	PCLO
16745	VDAC3
16746	GPATCH1
16747	MAN2A2
16748	PAPSS1
16749	ZNF626
16750	NLRP1
16751	MAGEC2
16752	YJU2
16753	ETNK1
16754	CHST2
16755	FANCE
16756	FBXL6
16757	FGF16
16758	RASSF4
16759	NCKAP1L
16760	TCOF1
16761	TIGD6
16762	MAZ
16763	PPP1R13B
16764	CDIP1
16765	SLC25A39
16766	STK36
16767	ACY3
16768	ARIH2
16769	LRRC72
16770	RTP1
16771	ZNF678
16772	JPH2
16773	LNP1
16774	SMIM10L1
16775	SLC6A12
16776	MACROD1
16777	ZNF230
16778	ANKS4B
16779	ATG7
16780	NRN1L
16781	ZNF514
16782	GAB4
16783	LCE3A
16784	NEUROD2
16785	TUBA1B
16786	ADAMTS15
16787	CSF3R
16788	NLK
16789	ZYG11B
16790	NUDT13
16791	CLCN6
16792	PPP6R2
16793	DCAF17
16794	RAB4A
16795	C17orf50
16796	ANAPC13
16797	KRTAP27-1
16798	MLPH
16799	CCNG1
16800	AKR1C1
16801	CYP2E1
16802	LCT
16803	ADRA1B
16804	RBM33
16805	HTR2A
16806	CCL22
16807	BACH2
16808	RAPGEF3
16809	SCN8A
16810	TCF7L1
16811	SLC25A25
16812	TXNIP
16813	MRRF
16814	SLC25A3
16815	ZUP1
16816	CLPX
16817	BAG5
16818	ACSL6
16819	FAM83A
16820	GPM6B
16821	TEF
16822	XG
16823	DUSP18
16824	ARMCX3
16825	C2orf42
16826	HRH4
16827	TCTEX1D2
16828	UBE2L3
16829	ZNF493
16830	FAM86B2
16831	ZNF84
16832	PDCD1LG2
16833	LGR6
16834	PADI4
16835	NUP188
16836	DPH2
16837	GPC6
16838	CBX4
16839	DCLRE1C
16840	SYTL4
16841	EYS
16842	TNRC6A
16843	VSIG10L
16844	ZNF98
16845	TLR4
16846	AMELY
16847	ZNF326
16848	CCDC200
16849	MED29
16850	ICE1
16851	FCER1G
16852	HSF5
16853	TCL1A
16854	ARHGEF1
16855	CFAP61
16856	ATP1A2
16857	CROCC
16858	FAM136A
16859	EIF1
16860	FAM228B
16861	KLC4
16862	LAMTOR4
16863	MBD4
16864	MC1R
16865	CRACR2B
16866	TRPC6
16867	SERPINA6
16868	FAXDC2
16869	RETREG1
16870	TMPRSS11A
16871	USP35
16872	PDGFD
16873	STK16
16874	OR8D1
16875	SLC7A4
16876	ZNF385C
16877	XRCC6
16878	ZNF564
16879	MMRN2
16880	SRPX2
16881	FAM126B
16882	ACO1
16883	C17orf99
16884	ESRP2
16885	NOP56
16886	PNMT
16887	RHOBTB3
16888	TOM1L1
16889	BOLA1
16890	PRKAB2
16891	NXT2
16892	GNGT2
16893	GTF2B
16894	SCFD2
16895	PPP1R1C
16896	GFRA1
16897	POLD2
16898	ORC5
16899	TMEM201
16900	DPM1
16901	MLIP
16902	ZNF468
16903	LRRC10B
16904	GRIA2
16905	ZBTB16
16906	RNF144A
16907	MLH3
16908	MED15
16909	RB1CC1
16910	AATF
16911	CA2
16912	PIGQ
16913	SIGLEC8
16914	RGPD8
16915	ARL2
16916	ANXA3
16917	DDX60L
16918	TGM3
16919	PLET1
16920	OPCML
16921	PANK1
16922	KRT7
16923	DPP4
16924	USP19
16925	NAT8
16926	HENMT1
16927	HPSE
16928	ZNF358
16929	ZNF841
16930	COQ5
16931	RNF4
16932	LRRC43
16933	MCU
16934	SCGB2A1
16935	AADACL4
16936	LPL
16937	STK11IP
16938	ZNF346
16939	CLEC1A
16940	PFKFB3
16941	STX4
16942	CPN2
16943	JPT1
16944	COA4
16945	ACOT1
16946	PAX7
16947	IL1RL1
16948	COX7A1
16949	ATP6V1B2
16950	LCP1
16951	ID4
16952	CABP4
16953	AOPEP
16954	SLC25A1
16955	CC2D2B
16956	TMEM151A
16957	ACVR1
16958	APIP
16959	MED7
16960	NASP
16961	SETD2
16962	RYR2
16963	CABLES2
16964	ENTPD8
16965	FAM47A
16966	SLC1A5
16967	SLC4A2
16968	LCE2B
16969	GPX6
16970	ZNF45
16971	LAIR1
16972	EIF3H
16973	MKRN3
16974	PLAA
16975	ZNF284
16976	ERI2
16977	GPR78
16978	TTC28
16979	SSX4B
16980	CPEB2
16981	PLCXD2
16982	SLC32A1
16983	FCGR2B
16984	TOP3A
16985	PLEKHN1
16986	TBC1D32
16987	HMGXB3
16988	RBP1
16989	BZW2
16990	B4GALT1
16991	CLSTN1
16992	OR6N2
16993	PTPN3
16994	STAT5B
16995	IL12RB2
16996	TRIR
16997	C1orf56
16998	RHBDL1
16999	GNG5
17000	SELENOT
17001	LIMK2
17002	PIEZO2
17003	THRB
17004	LRRTM4
17005	MIER3
17006	KLHL20
17007	SCML4
17008	UCHL3
17009	UNC119B
17010	PICK1
17011	OR10H5
17012	GPS2
17013	NPPB
17014	NKAIN1
17015	PAGE2
17016	TMEM61
17017	CPLX4
17018	RNF5
17019	HS3ST6
17020	SLC16A10
17021	GNRHR
17022	HEY2
17023	MYO7B
17024	SEPTIN7
17025	ADAMTS17
17026	CBX2
17027	OTX1
17028	GPBP1
17029	ZNF559
17030	ZSWIM9
17031	AGAP3
17032	UBA6
17033	GLUL
17034	GZMK
17035	EXOSC7
17036	ZNF281
17037	ART3
17038	GPR142
17039	CD101
17040	SYDE1
17041	HSPB7
17042	TXK
17043	CLEC4F
17044	JMJD1C
17045	FCRL3
17046	LRRC25
17047	TSPAN6
17048	NECAB1
17049	RSL1D1
17050	TNFAIP3
17051	DDX46
17052	KANSL2
17053	KRTAP17-1
17054	ANKRD49
17055	MCM9
17056	FCRL6
17057	TMEM270
17058	KIFC2
17059	XRCC1
17060	NUP98
17061	EPHA8
17062	PMEPA1
17063	GPR180
17064	PLEKHO1
17065	PLIN3
17066	C17orf80
17067	GTSF1L
17068	NAA30
17069	QTRT1
17070	CHST1
17071	SPATA7
17072	CUL5
17073	CNST
17074	RND2
17075	HCK
17076	RAPGEF6
17077	COL9A2
17078	BTBD18
17079	ZNF222
17080	NPR3
17081	FAM240A
17082	C5orf38
17083	SLC25A47
17084	WASF3
17085	DPY19L3
17086	SKA3
17087	NCOA3
17088	SLC4A5
17089	SRPRA
17090	NECTIN1
17091	USP3
17092	PLS1
17093	EGR2
17094	SYCE3
17095	CEMIP
17096	HBP1
17097	SUPT5H
17098	KHK
17099	GBGT1
17100	FBXW11
17101	TP53AIP1
17102	DNAJC10
17103	DCBLD1
17104	PES1
17105	OSGEP
17106	ATCAY
17107	TRIM3
17108	PCDHA12
17109	PAQR6
17110	CST9L
17111	OSBPL6
17112	GNA11
17113	NEURL1B
17114	RBM41
17115	TMEM272
17116	TNXB
17117	MID1
17118	CSTL1
17119	TMEM265
17120	IGFBP5
17121	SIGLEC6
17122	SPATC1
17123	NMT1
17124	VEPH1
17125	SYCE2
17126	AFG3L2
17127	HOXD10
17128	VPS41
17129	DERL2
17130	MAGOHB
17131	TCEANC
17132	ZNF513
17133	HOXD11
17134	TRAF6
17135	GANC
17136	ZNF180
17137	FKBP4
17138	HIF3A
17139	STXBP4
17140	STAC
17141	SRRM2
17142	ETAA1
17143	PVR
17144	SLC35B4
17145	AQP1
17146	GLI4
17147	KAT6B
17148	NKAIN4
17149	BLID
17150	CCNQ
17151	AGL
17152	ANKRD66
17153	SLC28A3
17154	ANXA2
17155	INPP1
17156	SPSB1
17157	ART1
17158	TSPO2
17159	CEP70
17160	CLK1
17161	CYBA
17162	STIL
17163	SLFN5
17164	CLEC4D
17165	ROM1
17166	P2RY4
17167	PPP2CA
17168	CIT
17169	WFDC5
17170	WNT2
17171	ORAI1
17172	SLC52A1
17173	TSPY4
17174	NDUFS8
17175	GARNL3
17176	SIGLEC15
17177	PAPOLG
17178	SNAI3
17179	TRIM73
17180	ONECUT3
17181	SOSTDC1
17182	PCDHGA6
17183	DPP6
17184	TARDBP
17185	C3orf80
17186	PNPLA6
17187	PRSS56
17188	SAA4
17189	LMBRD2
17190	UBE3D
17191	LECT2
17192	CXCL16
17193	PLCH1
17194	NEK5
17195	WDR93
17196	CD109
17197	PRELP
17198	NFATC2IP
17199	PHF21A
17200	C1orf68
17201	E2F6
17202	OPLAH
17203	ALG6
17204	UPB1
17205	FAM25C
17206	NCDN
17207	PISD
17208	INTS6L
17209	CLTC
17210	INMT
17211	SSTR4
17212	TP53I13
17213	BRD9
17214	FAM229B
17215	LDOC1
17216	ASXL3
17217	IL1A
17218	C12orf42
17219	ASPHD2
17220	DMRTC2
17221	IL21R
17222	EAPP
17223	ATOH1
17224	KIF24
17225	RGP1
17226	HLA-C
17227	FAM168A
17228	ATG13
17229	PLSCR1
17230	PHACTR3
17231	CXCR3
17232	FLRT2
17233	HPS5
17234	CACNA1S
17235	NFKBIB
17236	PHOSPHO2
17237	TP53I3
17238	FKBP5
17239	KMT5B
17240	PARP2
17241	THAP5
17242	S100A9
17243	NAT2
17244	DOK3
17245	KCNH1
17246	PDE8B
17247	TIRAP
17248	FUT7
17249	POLR1B
17250	LAMB2
17251	CNRIP1
17252	SORL1
17253	TFRC
17254	MOB4
17255	SULT2B1
17256	ZNF592
17257	RCHY1
17258	TBC1D10A
17259	PPIAL4D
17260	CFAP20
17261	VPS29
17262	CCDC50
17263	DHX35
17264	FXYD3
17265	CMTR1
17266	ADAM11
17267	GOLGA6L4
17268	ATP5MGL
17269	ATG10
17270	MORF4L2
17271	REV3L
17272	STAMBPL1
17273	ZNF114
17274	FGA
17275	ETDC
17276	NDUFS2
17277	METTL2B
17278	KIF9
17279	MAL2
17280	SCAF1
17281	PHTF2
17282	PTP4A3
17283	SERPINB7
17284	CHD9
17285	TMEM45A
17286	ZER1
17287	APH1A
17288	CLN6
17289	SHFL
17290	BDH2
17291	GOLGB1
17292	MOB3A
17293	TMEM187
17294	PGR
17295	PHYHIPL
17296	USP54
17297	ZNF445
17298	C6orf136
17299	KNSTRN
17300	ZDHHC7
17301	MAP4K4
17302	STIM1
17303	RNASET2
17304	PTGFRN
17305	HSD17B7
17306	PRMT6
17307	CA6
17308	COQ10B
17309	ZDHHC16
17310	ABCB7
17311	ZNF154
17312	MARK1
17313	FSTL3
17314	OR8D4
17315	WDR76
17316	RCAN3
17317	KLK10
17318	GOLGA8Q
17319	KLHL7
17320	WDR24
17321	GK3P
17322	ATP9B
17323	DOK4
17324	ATN1
17325	PLLP
17326	SEPTIN14
17327	GGTLC1
17328	KCNJ11
17329	REM2
17330	PCDHA7
17331	TBPL1
17332	PRRG2
17333	IGFBP2
17334	IL13RA1
17335	DNAJA2
17336	DUSP15
17337	PRDM6
17338	ZNF474
17339	NME6
17340	MRTFA
17341	PTPRB
17342	OR52N5
17343	CDC16
17344	ADNP
17345	CEP57
17346	NACC2
17347	NR6A1
17348	RXFP2
17349	VILL
17350	OR2A1
17351	OR2W1
17352	KLF13
17353	VSX2
17354	GAREM2
17355	PIK3CD
17356	MTCH2
17357	ASAH2B
17358	VBP1
17359	ZMYND12
17360	CDH10
17361	HES1
17362	MS4A4E
17363	FUT1
17364	SET
17365	IFITM2
17366	DCAF6
17367	CREB3L2
17368	DUOX2
17369	GHRH
17370	GLT8D2
17371	DNAJA4
17372	TMTC4
17373	DMAC2L
17374	PJVK
17375	DLC1
17376	SNRNP70
17377	ANKRD33
17378	NDUFB8
17379	ADCK2
17380	CALML3
17381	NPEPL1
17382	POSTN
17383	GPRC5B
17384	FIBP
17385	CCDC180
17386	SHANK2
17387	INS
17388	ZCCHC9
17389	PIWIL2
17390	IER5
17391	CCN1
17392	TRIM44
17393	NOTCH2
17394	FNTB
17395	COPB2
17396	CCNB3
17397	CMKLR1
17398	SGK2
17399	ZNF697
17400	MED12L
17401	CCDC146
17402	BLVRA
17403	CASD1
17404	DNAJC21
17405	ANKRD16
17406	GRAMD1B
17407	HS3ST5
17408	INAFM2
17409	MMS22L
17410	TSKS
17411	DYTN
17412	ZCWPW1
17413	HDAC1
17414	HERPUD1
17415	SESN1
17416	ARGFX
17417	GNA15
17418	ASNS
17419	ZNF428
17420	SPIN1
17421	ZNF652
17422	C10orf82
17423	DNAH2
17424	GALNT13
17425	SYNRG
17426	PCDHB15
17427	AEN
17428	PHKG2
17429	TRAPPC4
17430	RASL10B
17431	OR2A14
17432	MMP16
17433	PICALM
17434	GJD4
17435	SLA
17436	KRTAP1-4
17437	ADAMTS10
17438	GPD1
17439	LILRB3
17440	NANOGP8
17441	SEC23B
17442	GP1BA
17443	ZDHHC1
17444	MST1R
17445	UGT1A10
17446	C1QL3
17447	ERO1A
17448	FZD10
17449	PAGE1
17450	SEPTIN12
17451	GRAP
17452	HSPA4L
17453	ECT2L
17454	OR51G2
17455	RABAC1
17456	HSF2
17457	GRAPL
17458	PMP2
17459	TMEM229A
17460	LGALS7B
17461	TDP1
17462	DNAJC5B
17463	EMILIN2
17464	CERS1
17465	FEZF2
17466	MDN1
17467	ARMC8
17468	ARRDC3
17469	ATP2B4
